RDMA MTP: Optimizing for 256 threads
[server req_recv] t=17806859916 ns reqId=11000140 size=17B client_node_id=11
[client rdma_recv] t=17806903782 ns reqId=4000139 size=665608B client_node_id=4
[client req_send] t=17806906282 ns reqId=4000141 size=17B client_node_id=4
[server req_recv] t=17806907386 ns reqId=4000141 size=17B client_node_id=4
[client rdma_recv] t=17806910706 ns reqId=4000140 size=665608B client_node_id=4
[client req_send] t=17806913206 ns reqId=4000142 size=17B client_node_id=4
[server req_recv] t=17806914310 ns reqId=4000142 size=17B client_node_id=4
[client rdma_recv] t=17806932478 ns reqId=1000139 size=665608B client_node_id=1
[client req_send] t=17806934978 ns reqId=1000141 size=17B client_node_id=1
[server req_recv] t=17806937186 ns reqId=1000141 size=17B client_node_id=1
[client rdma_recv] t=17807041192 ns reqId=2000139 size=665608B client_node_id=2
[client req_send] t=17807043692 ns reqId=2000141 size=17B client_node_id=2
[server req_recv] t=17807045900 ns reqId=2000141 size=17B client_node_id=2
[client rdma_recv] t=17807048116 ns reqId=5000139 size=665608B client_node_id=5
[client req_send] t=17807050616 ns reqId=5000141 size=17B client_node_id=5
[server req_recv] t=17807052824 ns reqId=5000141 size=17B client_node_id=5
[client rdma_recv] t=17807055040 ns reqId=3000139 size=665608B client_node_id=3
[client req_send] t=17807057540 ns reqId=3000141 size=17B client_node_id=3
[server req_recv] t=17807059748 ns reqId=3000141 size=17B client_node_id=3
[client rdma_recv] t=17807061964 ns reqId=2000140 size=665608B client_node_id=2
[client req_send] t=17807064464 ns reqId=2000142 size=17B client_node_id=2
[server req_recv] t=17807066672 ns reqId=2000142 size=17B client_node_id=2
[client rdma_recv] t=17807068888 ns reqId=3000140 size=665608B client_node_id=3
[client req_send] t=17807071388 ns reqId=3000142 size=17B client_node_id=3
[server req_recv] t=17807073596 ns reqId=3000142 size=17B client_node_id=3
[client rdma_recv] t=17807075812 ns reqId=5000140 size=665608B client_node_id=5
[client req_send] t=17807078312 ns reqId=5000142 size=17B client_node_id=5
[server req_recv] t=17807080520 ns reqId=5000142 size=17B client_node_id=5
[client rdma_recv] t=17807082784 ns reqId=1000140 size=665608B client_node_id=1
[client req_send] t=17807085284 ns reqId=1000142 size=17B client_node_id=1
[server req_recv] t=17807087492 ns reqId=1000142 size=17B client_node_id=1
[server resp_send] t=18056783560 ns reqId=6000139 size=41B client_node_id=6
[client resp_recv] t=18056786986 ns reqId=6000139 size=41B client_node_id=6
[client hand_send] t=18056786986 ns reqId=6000139 size=10B client_node_id=6
[server hand_recv] t=18056790320 ns reqId=6000139 size=10B client_node_id=6
[server resp_send] t=18056790484 ns reqId=8000139 size=41B client_node_id=8
[client resp_recv] t=18056793910 ns reqId=8000139 size=41B client_node_id=8
[client hand_send] t=18056793910 ns reqId=8000139 size=10B client_node_id=8
[server hand_recv] t=18056797244 ns reqId=8000139 size=10B client_node_id=8
[server resp_send] t=18056797408 ns reqId=10000139 size=41B client_node_id=10
[client resp_recv] t=18056800834 ns reqId=10000139 size=41B client_node_id=10
[client hand_send] t=18056800834 ns reqId=10000139 size=10B client_node_id=10
[server hand_recv] t=18056804168 ns reqId=10000139 size=10B client_node_id=10
[server resp_send] t=18056804332 ns reqId=7000139 size=41B client_node_id=7
[client resp_recv] t=18056807758 ns reqId=7000139 size=41B client_node_id=7
[client hand_send] t=18056807758 ns reqId=7000139 size=10B client_node_id=7
[server hand_recv] t=18056811092 ns reqId=7000139 size=10B client_node_id=7
[server resp_send] t=18056811256 ns reqId=9000139 size=41B client_node_id=9
[client resp_recv] t=18056814682 ns reqId=9000139 size=41B client_node_id=9
[client hand_send] t=18056814682 ns reqId=9000139 size=10B client_node_id=9
[server hand_recv] t=18056818016 ns reqId=9000139 size=10B client_node_id=9
[server resp_send] t=18056818180 ns reqId=11000139 size=41B client_node_id=11
[client resp_recv] t=18056821606 ns reqId=11000139 size=41B client_node_id=11
[client hand_send] t=18056821606 ns reqId=11000139 size=10B client_node_id=11
[server hand_recv] t=18056824940 ns reqId=11000139 size=10B client_node_id=11
[server resp_send] t=18056825104 ns reqId=6000140 size=41B client_node_id=6
[client resp_recv] t=18056828530 ns reqId=6000140 size=41B client_node_id=6
[client hand_send] t=18056828530 ns reqId=6000140 size=10B client_node_id=6
[server hand_recv] t=18056831864 ns reqId=6000140 size=10B client_node_id=6
[server resp_send] t=18056832028 ns reqId=8000140 size=41B client_node_id=8
[client resp_recv] t=18056835454 ns reqId=8000140 size=41B client_node_id=8
[client hand_send] t=18056835454 ns reqId=8000140 size=10B client_node_id=8
[server hand_recv] t=18056838788 ns reqId=8000140 size=10B client_node_id=8
[server resp_send] t=18056839000 ns reqId=10000140 size=41B client_node_id=10
[client resp_recv] t=18056842426 ns reqId=10000140 size=41B client_node_id=10
[client hand_send] t=18056842426 ns reqId=10000140 size=10B client_node_id=10
[server hand_recv] t=18056845760 ns reqId=10000140 size=10B client_node_id=10
[server resp_send] t=18056845972 ns reqId=7000140 size=41B client_node_id=7
[client resp_recv] t=18056849398 ns reqId=7000140 size=41B client_node_id=7
[client hand_send] t=18056849398 ns reqId=7000140 size=10B client_node_id=7
[server hand_recv] t=18056852732 ns reqId=7000140 size=10B client_node_id=7
[server resp_send] t=18056852944 ns reqId=9000140 size=41B client_node_id=9
[client resp_recv] t=18056856370 ns reqId=9000140 size=41B client_node_id=9
[client hand_send] t=18056856370 ns reqId=9000140 size=10B client_node_id=9
[server hand_recv] t=18056859704 ns reqId=9000140 size=10B client_node_id=9
[server resp_send] t=18056859916 ns reqId=11000140 size=41B client_node_id=11
[client resp_recv] t=18056863342 ns reqId=11000140 size=41B client_node_id=11
[client hand_send] t=18056863342 ns reqId=11000140 size=10B client_node_id=11
[server hand_recv] t=18056866676 ns reqId=11000140 size=10B client_node_id=11
[server resp_send] t=18056907386 ns reqId=4000141 size=41B client_node_id=4
[client resp_recv] t=18056908528 ns reqId=4000141 size=41B client_node_id=4
[client hand_send] t=18056908528 ns reqId=4000141 size=10B client_node_id=4
[server hand_recv] t=18056909670 ns reqId=4000141 size=10B client_node_id=4
[server resp_send] t=18056914310 ns reqId=4000142 size=41B client_node_id=4
[client resp_recv] t=18056915452 ns reqId=4000142 size=41B client_node_id=4
[client hand_send] t=18056915452 ns reqId=4000142 size=10B client_node_id=4
[server hand_recv] t=18056916594 ns reqId=4000142 size=10B client_node_id=4
[server resp_send] t=18056937186 ns reqId=1000141 size=41B client_node_id=1
[client resp_recv] t=18056939470 ns reqId=1000141 size=41B client_node_id=1
[client hand_send] t=18056939470 ns reqId=1000141 size=10B client_node_id=1
[server rdma_send] t=18056940320 ns reqId=6000139 size=665608B client_node_id=6
[server hand_recv] t=18056941708 ns reqId=1000141 size=10B client_node_id=1
[server rdma_send] t=18056947244 ns reqId=8000139 size=665608B client_node_id=8
[server rdma_send] t=18056954168 ns reqId=10000139 size=665608B client_node_id=10
[server rdma_send] t=18056961092 ns reqId=7000139 size=665608B client_node_id=7
[server rdma_send] t=18056968016 ns reqId=9000139 size=665608B client_node_id=9
[server rdma_send] t=18056974940 ns reqId=11000139 size=665608B client_node_id=11
[server rdma_send] t=18056981864 ns reqId=6000140 size=665608B client_node_id=6
[server rdma_send] t=18056988788 ns reqId=8000140 size=665608B client_node_id=8
[server rdma_send] t=18056995760 ns reqId=10000140 size=665608B client_node_id=10
[server rdma_send] t=18057002732 ns reqId=7000140 size=665608B client_node_id=7
[server rdma_send] t=18057009704 ns reqId=9000140 size=665608B client_node_id=9
[server rdma_send] t=18057016676 ns reqId=11000140 size=665608B client_node_id=11
[server resp_send] t=18057045900 ns reqId=2000141 size=41B client_node_id=2
[server resp_send] t=18057052824 ns reqId=5000141 size=41B client_node_id=5
[server rdma_send] t=18057059670 ns reqId=4000141 size=665608B client_node_id=4
[server resp_send] t=18057059748 ns reqId=3000141 size=41B client_node_id=3
[server rdma_send] t=18057066594 ns reqId=4000142 size=665608B client_node_id=4
[server resp_send] t=18057066672 ns reqId=2000142 size=41B client_node_id=2
[server resp_send] t=18057073596 ns reqId=3000142 size=41B client_node_id=3
[server resp_send] t=18057080520 ns reqId=5000142 size=41B client_node_id=5
[server resp_send] t=18057087492 ns reqId=1000142 size=41B client_node_id=1
[server rdma_send] t=18057091708 ns reqId=1000141 size=665608B client_node_id=1
[client resp_recv] t=18057123531 ns reqId=2000141 size=41B client_node_id=2
[client hand_send] t=18057123531 ns reqId=2000141 size=10B client_node_id=2
[client resp_recv] t=18057123602 ns reqId=5000141 size=41B client_node_id=5
[client hand_send] t=18057123602 ns reqId=5000141 size=10B client_node_id=5
[client resp_recv] t=18057123744 ns reqId=3000141 size=41B client_node_id=3
[client hand_send] t=18057123744 ns reqId=3000141 size=10B client_node_id=3
[server hand_recv] t=18057125769 ns reqId=2000141 size=10B client_node_id=2
[server hand_recv] t=18057125863 ns reqId=5000141 size=10B client_node_id=5
[server hand_recv] t=18057125982 ns reqId=3000141 size=10B client_node_id=3
[client resp_recv] t=18057131197 ns reqId=2000142 size=41B client_node_id=2
[client hand_send] t=18057131197 ns reqId=2000142 size=10B client_node_id=2
[client resp_recv] t=18057131268 ns reqId=3000142 size=41B client_node_id=3
[client hand_send] t=18057131268 ns reqId=3000142 size=10B client_node_id=3
[client resp_recv] t=18057131339 ns reqId=5000142 size=41B client_node_id=5
[client hand_send] t=18057131339 ns reqId=5000142 size=10B client_node_id=5
[client resp_recv] t=18057131410 ns reqId=1000142 size=41B client_node_id=1
[client hand_send] t=18057131410 ns reqId=1000142 size=10B client_node_id=1
[server hand_recv] t=18057133435 ns reqId=2000142 size=10B client_node_id=2
[server hand_recv] t=18057133529 ns reqId=3000142 size=10B client_node_id=3
[server hand_recv] t=18057133623 ns reqId=5000142 size=10B client_node_id=5
[server hand_recv] t=18057133717 ns reqId=1000142 size=10B client_node_id=1
[server rdma_send] t=18057275769 ns reqId=2000141 size=665608B client_node_id=2
[server rdma_send] t=18057275863 ns reqId=5000141 size=665608B client_node_id=5
[server rdma_send] t=18057275982 ns reqId=3000141 size=665608B client_node_id=3
[server rdma_send] t=18057283435 ns reqId=2000142 size=665608B client_node_id=2
[server rdma_send] t=18057283529 ns reqId=3000142 size=665608B client_node_id=3
[server rdma_send] t=18057283623 ns reqId=5000142 size=665608B client_node_id=5
[server rdma_send] t=18057283717 ns reqId=1000142 size=665608B client_node_id=1
[client rdma_recv] t=18068436575 ns reqId=6000139 size=665608B client_node_id=6
[client req_send] t=18068439075 ns reqId=6000141 size=17B client_node_id=6
[server req_recv] t=18068442387 ns reqId=6000141 size=17B client_node_id=6
[client rdma_recv] t=18068443499 ns reqId=8000139 size=665608B client_node_id=8
[client req_send] t=18068445999 ns reqId=8000141 size=17B client_node_id=8
[server req_recv] t=18068449311 ns reqId=8000141 size=17B client_node_id=8
[client rdma_recv] t=18068450423 ns reqId=10000139 size=665608B client_node_id=10
[client req_send] t=18068452923 ns reqId=10000141 size=17B client_node_id=10
[server req_recv] t=18068456235 ns reqId=10000141 size=17B client_node_id=10
[client rdma_recv] t=18068457347 ns reqId=7000139 size=665608B client_node_id=7
[client req_send] t=18068459847 ns reqId=7000141 size=17B client_node_id=7
[server req_recv] t=18068463159 ns reqId=7000141 size=17B client_node_id=7
[client rdma_recv] t=18068464271 ns reqId=9000139 size=665608B client_node_id=9
[client req_send] t=18068466771 ns reqId=9000141 size=17B client_node_id=9
[server req_recv] t=18068470083 ns reqId=9000141 size=17B client_node_id=9
[client rdma_recv] t=18068471195 ns reqId=11000139 size=665608B client_node_id=11
[client req_send] t=18068473695 ns reqId=11000141 size=17B client_node_id=11
[server req_recv] t=18068477007 ns reqId=11000141 size=17B client_node_id=11
[client rdma_recv] t=18068478119 ns reqId=6000140 size=665608B client_node_id=6
[client req_send] t=18068480619 ns reqId=6000142 size=17B client_node_id=6
[server req_recv] t=18068483931 ns reqId=6000142 size=17B client_node_id=6
[client rdma_recv] t=18068485043 ns reqId=8000140 size=665608B client_node_id=8
[client req_send] t=18068487543 ns reqId=8000142 size=17B client_node_id=8
[server req_recv] t=18068490855 ns reqId=8000142 size=17B client_node_id=8
[client rdma_recv] t=18068492015 ns reqId=10000140 size=665608B client_node_id=10
[client req_send] t=18068494515 ns reqId=10000142 size=17B client_node_id=10
[server req_recv] t=18068497827 ns reqId=10000142 size=17B client_node_id=10
[client rdma_recv] t=18068498987 ns reqId=7000140 size=665608B client_node_id=7
[client req_send] t=18068501487 ns reqId=7000142 size=17B client_node_id=7
[server req_recv] t=18068504799 ns reqId=7000142 size=17B client_node_id=7
[client rdma_recv] t=18068505959 ns reqId=9000140 size=665608B client_node_id=9
[client req_send] t=18068508459 ns reqId=9000142 size=17B client_node_id=9
[server req_recv] t=18068511771 ns reqId=9000142 size=17B client_node_id=9
[client rdma_recv] t=18068512931 ns reqId=11000140 size=665608B client_node_id=11
[client req_send] t=18068515431 ns reqId=11000142 size=17B client_node_id=11
[server req_recv] t=18068518743 ns reqId=11000142 size=17B client_node_id=11
[client rdma_recv] t=18068562609 ns reqId=4000141 size=665608B client_node_id=4
[client req_send] t=18068565109 ns reqId=4000143 size=17B client_node_id=4
[server req_recv] t=18068566213 ns reqId=4000143 size=17B client_node_id=4
[client rdma_recv] t=18068569533 ns reqId=4000142 size=665608B client_node_id=4
[client req_send] t=18068572033 ns reqId=4000144 size=17B client_node_id=4
[server req_recv] t=18068573137 ns reqId=4000144 size=17B client_node_id=4
[client rdma_recv] t=18068591305 ns reqId=1000141 size=665608B client_node_id=1
[client req_send] t=18068593805 ns reqId=1000143 size=17B client_node_id=1
[server req_recv] t=18068596013 ns reqId=1000143 size=17B client_node_id=1
[client rdma_recv] t=18068700019 ns reqId=2000141 size=665608B client_node_id=2
[client req_send] t=18068702519 ns reqId=2000143 size=17B client_node_id=2
[server req_recv] t=18068704727 ns reqId=2000143 size=17B client_node_id=2
[client rdma_recv] t=18068706943 ns reqId=5000141 size=665608B client_node_id=5
[client req_send] t=18068709443 ns reqId=5000143 size=17B client_node_id=5
[server req_recv] t=18068711651 ns reqId=5000143 size=17B client_node_id=5
[client rdma_recv] t=18068713867 ns reqId=3000141 size=665608B client_node_id=3
[client req_send] t=18068716367 ns reqId=3000143 size=17B client_node_id=3
[server req_recv] t=18068718575 ns reqId=3000143 size=17B client_node_id=3
[client rdma_recv] t=18068720791 ns reqId=2000142 size=665608B client_node_id=2
[client req_send] t=18068723291 ns reqId=2000144 size=17B client_node_id=2
[server req_recv] t=18068725499 ns reqId=2000144 size=17B client_node_id=2
[client rdma_recv] t=18068727715 ns reqId=3000142 size=665608B client_node_id=3
[client req_send] t=18068730215 ns reqId=3000144 size=17B client_node_id=3
[server req_recv] t=18068732423 ns reqId=3000144 size=17B client_node_id=3
[client rdma_recv] t=18068734639 ns reqId=5000142 size=665608B client_node_id=5
[client req_send] t=18068737139 ns reqId=5000144 size=17B client_node_id=5
[server req_recv] t=18068739347 ns reqId=5000144 size=17B client_node_id=5
[client rdma_recv] t=18068741611 ns reqId=1000142 size=665608B client_node_id=1
[client req_send] t=18068744111 ns reqId=1000144 size=17B client_node_id=1
[server req_recv] t=18068746319 ns reqId=1000144 size=17B client_node_id=1
[server resp_send] t=18318442387 ns reqId=6000141 size=41B client_node_id=6
[client resp_recv] t=18318445813 ns reqId=6000141 size=41B client_node_id=6
[client hand_send] t=18318445813 ns reqId=6000141 size=10B client_node_id=6
[server hand_recv] t=18318449147 ns reqId=6000141 size=10B client_node_id=6
[server resp_send] t=18318449311 ns reqId=8000141 size=41B client_node_id=8
[client resp_recv] t=18318452737 ns reqId=8000141 size=41B client_node_id=8
[client hand_send] t=18318452737 ns reqId=8000141 size=10B client_node_id=8
[server hand_recv] t=18318456071 ns reqId=8000141 size=10B client_node_id=8
[server resp_send] t=18318456235 ns reqId=10000141 size=41B client_node_id=10
[client resp_recv] t=18318459661 ns reqId=10000141 size=41B client_node_id=10
[client hand_send] t=18318459661 ns reqId=10000141 size=10B client_node_id=10
[server hand_recv] t=18318462995 ns reqId=10000141 size=10B client_node_id=10
[server resp_send] t=18318463159 ns reqId=7000141 size=41B client_node_id=7
[client resp_recv] t=18318466585 ns reqId=7000141 size=41B client_node_id=7
[client hand_send] t=18318466585 ns reqId=7000141 size=10B client_node_id=7
[server hand_recv] t=18318469919 ns reqId=7000141 size=10B client_node_id=7
[server resp_send] t=18318470083 ns reqId=9000141 size=41B client_node_id=9
[client resp_recv] t=18318473509 ns reqId=9000141 size=41B client_node_id=9
[client hand_send] t=18318473509 ns reqId=9000141 size=10B client_node_id=9
[server hand_recv] t=18318476843 ns reqId=9000141 size=10B client_node_id=9
[server resp_send] t=18318477007 ns reqId=11000141 size=41B client_node_id=11
[client resp_recv] t=18318480433 ns reqId=11000141 size=41B client_node_id=11
[client hand_send] t=18318480433 ns reqId=11000141 size=10B client_node_id=11
[server hand_recv] t=18318483767 ns reqId=11000141 size=10B client_node_id=11
[server resp_send] t=18318483931 ns reqId=6000142 size=41B client_node_id=6
[client resp_recv] t=18318487357 ns reqId=6000142 size=41B client_node_id=6
[client hand_send] t=18318487357 ns reqId=6000142 size=10B client_node_id=6
[server hand_recv] t=18318490691 ns reqId=6000142 size=10B client_node_id=6
[server resp_send] t=18318490855 ns reqId=8000142 size=41B client_node_id=8
[client resp_recv] t=18318494281 ns reqId=8000142 size=41B client_node_id=8
[client hand_send] t=18318494281 ns reqId=8000142 size=10B client_node_id=8
[server hand_recv] t=18318497615 ns reqId=8000142 size=10B client_node_id=8
[server resp_send] t=18318497827 ns reqId=10000142 size=41B client_node_id=10
[client resp_recv] t=18318501253 ns reqId=10000142 size=41B client_node_id=10
[client hand_send] t=18318501253 ns reqId=10000142 size=10B client_node_id=10
[server hand_recv] t=18318504587 ns reqId=10000142 size=10B client_node_id=10
[server resp_send] t=18318504799 ns reqId=7000142 size=41B client_node_id=7
[client resp_recv] t=18318508225 ns reqId=7000142 size=41B client_node_id=7
[client hand_send] t=18318508225 ns reqId=7000142 size=10B client_node_id=7
[server hand_recv] t=18318511559 ns reqId=7000142 size=10B client_node_id=7
[server resp_send] t=18318511771 ns reqId=9000142 size=41B client_node_id=9
[client resp_recv] t=18318515197 ns reqId=9000142 size=41B client_node_id=9
[client hand_send] t=18318515197 ns reqId=9000142 size=10B client_node_id=9
[server hand_recv] t=18318518531 ns reqId=9000142 size=10B client_node_id=9
[server resp_send] t=18318518743 ns reqId=11000142 size=41B client_node_id=11
[client resp_recv] t=18318522169 ns reqId=11000142 size=41B client_node_id=11
[client hand_send] t=18318522169 ns reqId=11000142 size=10B client_node_id=11
[server hand_recv] t=18318525503 ns reqId=11000142 size=10B client_node_id=11
[server resp_send] t=18318566213 ns reqId=4000143 size=41B client_node_id=4
[client resp_recv] t=18318567355 ns reqId=4000143 size=41B client_node_id=4
[client hand_send] t=18318567355 ns reqId=4000143 size=10B client_node_id=4
[server hand_recv] t=18318568497 ns reqId=4000143 size=10B client_node_id=4
[server resp_send] t=18318573137 ns reqId=4000144 size=41B client_node_id=4
[client resp_recv] t=18318574279 ns reqId=4000144 size=41B client_node_id=4
[client hand_send] t=18318574279 ns reqId=4000144 size=10B client_node_id=4
[server hand_recv] t=18318575421 ns reqId=4000144 size=10B client_node_id=4
[server resp_send] t=18318596013 ns reqId=1000143 size=41B client_node_id=1
[client resp_recv] t=18318598297 ns reqId=1000143 size=41B client_node_id=1
[client hand_send] t=18318598297 ns reqId=1000143 size=10B client_node_id=1
[server rdma_send] t=18318599147 ns reqId=6000141 size=665608B client_node_id=6
[server hand_recv] t=18318600535 ns reqId=1000143 size=10B client_node_id=1
[server rdma_send] t=18318606071 ns reqId=8000141 size=665608B client_node_id=8
[server rdma_send] t=18318612995 ns reqId=10000141 size=665608B client_node_id=10
[server rdma_send] t=18318619919 ns reqId=7000141 size=665608B client_node_id=7
[server rdma_send] t=18318626843 ns reqId=9000141 size=665608B client_node_id=9
[server rdma_send] t=18318633767 ns reqId=11000141 size=665608B client_node_id=11
[server rdma_send] t=18318640691 ns reqId=6000142 size=665608B client_node_id=6
[server rdma_send] t=18318647615 ns reqId=8000142 size=665608B client_node_id=8
[server rdma_send] t=18318654587 ns reqId=10000142 size=665608B client_node_id=10
[server rdma_send] t=18318661559 ns reqId=7000142 size=665608B client_node_id=7
[server rdma_send] t=18318668531 ns reqId=9000142 size=665608B client_node_id=9
[server rdma_send] t=18318675503 ns reqId=11000142 size=665608B client_node_id=11
[server resp_send] t=18318704727 ns reqId=2000143 size=41B client_node_id=2
[server resp_send] t=18318711651 ns reqId=5000143 size=41B client_node_id=5
[server rdma_send] t=18318718497 ns reqId=4000143 size=665608B client_node_id=4
[server resp_send] t=18318718575 ns reqId=3000143 size=41B client_node_id=3
[server rdma_send] t=18318725421 ns reqId=4000144 size=665608B client_node_id=4
[server resp_send] t=18318725499 ns reqId=2000144 size=41B client_node_id=2
[server resp_send] t=18318732423 ns reqId=3000144 size=41B client_node_id=3
[server resp_send] t=18318739347 ns reqId=5000144 size=41B client_node_id=5
[server resp_send] t=18318746319 ns reqId=1000144 size=41B client_node_id=1
[server rdma_send] t=18318750535 ns reqId=1000143 size=665608B client_node_id=1
[client resp_recv] t=18318782358 ns reqId=2000143 size=41B client_node_id=2
[client hand_send] t=18318782358 ns reqId=2000143 size=10B client_node_id=2
[client resp_recv] t=18318782429 ns reqId=5000143 size=41B client_node_id=5
[client hand_send] t=18318782429 ns reqId=5000143 size=10B client_node_id=5
[client resp_recv] t=18318782571 ns reqId=3000143 size=41B client_node_id=3
[client hand_send] t=18318782571 ns reqId=3000143 size=10B client_node_id=3
[server hand_recv] t=18318784596 ns reqId=2000143 size=10B client_node_id=2
[server hand_recv] t=18318784690 ns reqId=5000143 size=10B client_node_id=5
[server hand_recv] t=18318784809 ns reqId=3000143 size=10B client_node_id=3
[client resp_recv] t=18318790024 ns reqId=2000144 size=41B client_node_id=2
[client hand_send] t=18318790024 ns reqId=2000144 size=10B client_node_id=2
[client resp_recv] t=18318790095 ns reqId=3000144 size=41B client_node_id=3
[client hand_send] t=18318790095 ns reqId=3000144 size=10B client_node_id=3
[client resp_recv] t=18318790166 ns reqId=5000144 size=41B client_node_id=5
[client hand_send] t=18318790166 ns reqId=5000144 size=10B client_node_id=5
[client resp_recv] t=18318790237 ns reqId=1000144 size=41B client_node_id=1
[client hand_send] t=18318790237 ns reqId=1000144 size=10B client_node_id=1
[server hand_recv] t=18318792262 ns reqId=2000144 size=10B client_node_id=2
[server hand_recv] t=18318792356 ns reqId=3000144 size=10B client_node_id=3
[server hand_recv] t=18318792450 ns reqId=5000144 size=10B client_node_id=5
[server hand_recv] t=18318792544 ns reqId=1000144 size=10B client_node_id=1
[server rdma_send] t=18318934596 ns reqId=2000143 size=665608B client_node_id=2
[server rdma_send] t=18318934690 ns reqId=5000143 size=665608B client_node_id=5
[server rdma_send] t=18318934809 ns reqId=3000143 size=665608B client_node_id=3
[server rdma_send] t=18318942262 ns reqId=2000144 size=665608B client_node_id=2
[server rdma_send] t=18318942356 ns reqId=3000144 size=665608B client_node_id=3
[server rdma_send] t=18318942450 ns reqId=5000144 size=665608B client_node_id=5
[server rdma_send] t=18318942544 ns reqId=1000144 size=665608B client_node_id=1
[client rdma_recv] t=18330095402 ns reqId=6000141 size=665608B client_node_id=6
[client req_send] t=18330097902 ns reqId=6000143 size=17B client_node_id=6
[server req_recv] t=18330101214 ns reqId=6000143 size=17B client_node_id=6
[client rdma_recv] t=18330102326 ns reqId=8000141 size=665608B client_node_id=8
[client req_send] t=18330104826 ns reqId=8000143 size=17B client_node_id=8
[server req_recv] t=18330108138 ns reqId=8000143 size=17B client_node_id=8
[client rdma_recv] t=18330109250 ns reqId=10000141 size=665608B client_node_id=10
[client req_send] t=18330111750 ns reqId=10000143 size=17B client_node_id=10
[server req_recv] t=18330115062 ns reqId=10000143 size=17B client_node_id=10
[client rdma_recv] t=18330116174 ns reqId=7000141 size=665608B client_node_id=7
[client req_send] t=18330118674 ns reqId=7000143 size=17B client_node_id=7
[server req_recv] t=18330121986 ns reqId=7000143 size=17B client_node_id=7
[client rdma_recv] t=18330123098 ns reqId=9000141 size=665608B client_node_id=9
[client req_send] t=18330125598 ns reqId=9000143 size=17B client_node_id=9
[server req_recv] t=18330128910 ns reqId=9000143 size=17B client_node_id=9
[client rdma_recv] t=18330130022 ns reqId=11000141 size=665608B client_node_id=11
[client req_send] t=18330132522 ns reqId=11000143 size=17B client_node_id=11
[server req_recv] t=18330135834 ns reqId=11000143 size=17B client_node_id=11
[client rdma_recv] t=18330136946 ns reqId=6000142 size=665608B client_node_id=6
[client req_send] t=18330139446 ns reqId=6000144 size=17B client_node_id=6
[server req_recv] t=18330142758 ns reqId=6000144 size=17B client_node_id=6
[client rdma_recv] t=18330143870 ns reqId=8000142 size=665608B client_node_id=8
[client req_send] t=18330146370 ns reqId=8000144 size=17B client_node_id=8
[server req_recv] t=18330149682 ns reqId=8000144 size=17B client_node_id=8
[client rdma_recv] t=18330150842 ns reqId=10000142 size=665608B client_node_id=10
[client req_send] t=18330153342 ns reqId=10000144 size=17B client_node_id=10
[server req_recv] t=18330156654 ns reqId=10000144 size=17B client_node_id=10
[client rdma_recv] t=18330157814 ns reqId=7000142 size=665608B client_node_id=7
[client req_send] t=18330160314 ns reqId=7000144 size=17B client_node_id=7
[server req_recv] t=18330163626 ns reqId=7000144 size=17B client_node_id=7
[client rdma_recv] t=18330164786 ns reqId=9000142 size=665608B client_node_id=9
[client req_send] t=18330167286 ns reqId=9000144 size=17B client_node_id=9
[server req_recv] t=18330170598 ns reqId=9000144 size=17B client_node_id=9
[client rdma_recv] t=18330171758 ns reqId=11000142 size=665608B client_node_id=11
[client req_send] t=18330174258 ns reqId=11000144 size=17B client_node_id=11
[server req_recv] t=18330177570 ns reqId=11000144 size=17B client_node_id=11
[client rdma_recv] t=18330221436 ns reqId=4000143 size=665608B client_node_id=4
[client req_send] t=18330223936 ns reqId=4000145 size=17B client_node_id=4
[server req_recv] t=18330225040 ns reqId=4000145 size=17B client_node_id=4
[client rdma_recv] t=18330228360 ns reqId=4000144 size=665608B client_node_id=4
[client req_send] t=18330230860 ns reqId=4000146 size=17B client_node_id=4
[server req_recv] t=18330231964 ns reqId=4000146 size=17B client_node_id=4
[client rdma_recv] t=18330250132 ns reqId=1000143 size=665608B client_node_id=1
[client req_send] t=18330252632 ns reqId=1000145 size=17B client_node_id=1
[server req_recv] t=18330254840 ns reqId=1000145 size=17B client_node_id=1
[client rdma_recv] t=18330358846 ns reqId=2000143 size=665608B client_node_id=2
[client req_send] t=18330361346 ns reqId=2000145 size=17B client_node_id=2
[server req_recv] t=18330363554 ns reqId=2000145 size=17B client_node_id=2
[client rdma_recv] t=18330365770 ns reqId=5000143 size=665608B client_node_id=5
[client req_send] t=18330368270 ns reqId=5000145 size=17B client_node_id=5
[server req_recv] t=18330370478 ns reqId=5000145 size=17B client_node_id=5
[client rdma_recv] t=18330372694 ns reqId=3000143 size=665608B client_node_id=3
[client req_send] t=18330375194 ns reqId=3000145 size=17B client_node_id=3
[server req_recv] t=18330377402 ns reqId=3000145 size=17B client_node_id=3
[client rdma_recv] t=18330379618 ns reqId=2000144 size=665608B client_node_id=2
[client req_send] t=18330382118 ns reqId=2000146 size=17B client_node_id=2
[server req_recv] t=18330384326 ns reqId=2000146 size=17B client_node_id=2
[client rdma_recv] t=18330386542 ns reqId=3000144 size=665608B client_node_id=3
[client req_send] t=18330389042 ns reqId=3000146 size=17B client_node_id=3
[server req_recv] t=18330391250 ns reqId=3000146 size=17B client_node_id=3
[client rdma_recv] t=18330393466 ns reqId=5000144 size=665608B client_node_id=5
[client req_send] t=18330395966 ns reqId=5000146 size=17B client_node_id=5
[server req_recv] t=18330398174 ns reqId=5000146 size=17B client_node_id=5
