RDMA MTP: Optimizing for 256 threads
[server rdma_send] t=17863727480 ns reqId=9000142 size=102408B client_node_id=9
[server rdma_send] t=17863730292 ns reqId=11000142 size=102408B client_node_id=11
[client rdma_recv] t=17865123752 ns reqId=5000141 size=102408B client_node_id=5
[client req_send] t=17865126252 ns reqId=5000143 size=17B client_node_id=5
[client rdma_recv] t=17865126516 ns reqId=3000141 size=102408B client_node_id=3
[server req_recv] t=17865128460 ns reqId=5000143 size=17B client_node_id=5
[client req_send] t=17865129016 ns reqId=3000143 size=17B client_node_id=3
[client rdma_recv] t=17865129280 ns reqId=1000142 size=102408B client_node_id=1
[server req_recv] t=17865131224 ns reqId=3000143 size=17B client_node_id=3
[client req_send] t=17865131780 ns reqId=1000144 size=17B client_node_id=1
[client rdma_recv] t=17865132044 ns reqId=2000142 size=102408B client_node_id=2
[server req_recv] t=17865133988 ns reqId=1000144 size=17B client_node_id=1
[client req_send] t=17865134544 ns reqId=2000144 size=17B client_node_id=2
[client rdma_recv] t=17865134808 ns reqId=5000142 size=102408B client_node_id=5
[server req_recv] t=17865136752 ns reqId=2000144 size=17B client_node_id=2
[client req_send] t=17865137308 ns reqId=5000144 size=17B client_node_id=5
[client rdma_recv] t=17865137572 ns reqId=3000142 size=102408B client_node_id=3
[server req_recv] t=17865139516 ns reqId=5000144 size=17B client_node_id=5
[client req_send] t=17865140072 ns reqId=3000144 size=17B client_node_id=3
[server req_recv] t=17865142280 ns reqId=3000144 size=17B client_node_id=3
[client rdma_recv] t=17865146864 ns reqId=6000141 size=102408B client_node_id=6
[client req_send] t=17865149364 ns reqId=6000143 size=17B client_node_id=6
[client rdma_recv] t=17865149628 ns reqId=8000141 size=102408B client_node_id=8
[client req_send] t=17865152128 ns reqId=8000143 size=17B client_node_id=8
[client rdma_recv] t=17865152392 ns reqId=10000141 size=102408B client_node_id=10
[server req_recv] t=17865152676 ns reqId=6000143 size=17B client_node_id=6
[client req_send] t=17865154892 ns reqId=10000143 size=17B client_node_id=10
[client rdma_recv] t=17865155204 ns reqId=7000141 size=102408B client_node_id=7
[server req_recv] t=17865155440 ns reqId=8000143 size=17B client_node_id=8
[client req_send] t=17865157704 ns reqId=7000143 size=17B client_node_id=7
[client rdma_recv] t=17865158016 ns reqId=9000141 size=102408B client_node_id=9
[server req_recv] t=17865158204 ns reqId=10000143 size=17B client_node_id=10
[client req_send] t=17865160516 ns reqId=9000143 size=17B client_node_id=9
[client rdma_recv] t=17865160876 ns reqId=11000141 size=102408B client_node_id=11
[server req_recv] t=17865161016 ns reqId=7000143 size=17B client_node_id=7
[client req_send] t=17865163376 ns reqId=11000143 size=17B client_node_id=11
[client rdma_recv] t=17865163688 ns reqId=6000142 size=102408B client_node_id=6
[server req_recv] t=17865163828 ns reqId=9000143 size=17B client_node_id=9
[client req_send] t=17865166188 ns reqId=6000144 size=17B client_node_id=6
[client rdma_recv] t=17865166500 ns reqId=8000142 size=102408B client_node_id=8
[server req_recv] t=17865166688 ns reqId=11000143 size=17B client_node_id=11
[client req_send] t=17865169000 ns reqId=8000144 size=17B client_node_id=8
[client rdma_recv] t=17865169264 ns reqId=10000142 size=102408B client_node_id=10
[server req_recv] t=17865169500 ns reqId=6000144 size=17B client_node_id=6
[client req_send] t=17865171764 ns reqId=10000144 size=17B client_node_id=10
[client rdma_recv] t=17865172028 ns reqId=7000142 size=102408B client_node_id=7
[server req_recv] t=17865172312 ns reqId=8000144 size=17B client_node_id=8
[client req_send] t=17865174528 ns reqId=7000144 size=17B client_node_id=7
[client rdma_recv] t=17865174792 ns reqId=9000142 size=102408B client_node_id=9
[server req_recv] t=17865175076 ns reqId=10000144 size=17B client_node_id=10
[client req_send] t=17865177292 ns reqId=9000144 size=17B client_node_id=9
[client rdma_recv] t=17865177604 ns reqId=11000142 size=102408B client_node_id=11
[server req_recv] t=17865177840 ns reqId=7000144 size=17B client_node_id=7
[client req_send] t=17865180104 ns reqId=11000144 size=17B client_node_id=11
[server req_recv] t=17865180604 ns reqId=9000144 size=17B client_node_id=9
[server req_recv] t=17865183416 ns reqId=11000144 size=17B client_node_id=11
[server resp_send] t=18026189442 ns reqId=4000143 size=41B client_node_id=4
[client resp_recv] t=18026190584 ns reqId=4000143 size=41B client_node_id=4
[client hand_send] t=18026190584 ns reqId=4000143 size=10B client_node_id=4
[server hand_recv] t=18026191726 ns reqId=4000143 size=10B client_node_id=4
[server resp_send] t=18026192206 ns reqId=4000144 size=41B client_node_id=4
[client resp_recv] t=18026193348 ns reqId=4000144 size=41B client_node_id=4
[client hand_send] t=18026193348 ns reqId=4000144 size=10B client_node_id=4
[server hand_recv] t=18026194490 ns reqId=4000144 size=10B client_node_id=4
[server rdma_send] t=18026341726 ns reqId=4000143 size=102408B client_node_id=4
[server rdma_send] t=18026344490 ns reqId=4000144 size=102408B client_node_id=4
[client rdma_recv] t=18026511964 ns reqId=4000143 size=102408B client_node_id=4
[client req_send] t=18026514464 ns reqId=4000145 size=17B client_node_id=4
[client rdma_recv] t=18026514728 ns reqId=4000144 size=102408B client_node_id=4
[server req_recv] t=18026515568 ns reqId=4000145 size=17B client_node_id=4
[client req_send] t=18026517228 ns reqId=4000146 size=17B client_node_id=4
[server req_recv] t=18026518332 ns reqId=4000146 size=17B client_node_id=4
[server resp_send] t=18028714354 ns reqId=1000143 size=41B client_node_id=1
[client resp_recv] t=18028716638 ns reqId=1000143 size=41B client_node_id=1
[client hand_send] t=18028716638 ns reqId=1000143 size=10B client_node_id=1
[server hand_recv] t=18028718876 ns reqId=1000143 size=10B client_node_id=1
[server resp_send] t=18028721592 ns reqId=2000143 size=41B client_node_id=2
[client resp_recv] t=18028723876 ns reqId=2000143 size=41B client_node_id=2
[client hand_send] t=18028723876 ns reqId=2000143 size=10B client_node_id=2
[server hand_recv] t=18028726114 ns reqId=2000143 size=10B client_node_id=2
[server rdma_send] t=18028868876 ns reqId=1000143 size=102408B client_node_id=1
[server rdma_send] t=18028876114 ns reqId=2000143 size=102408B client_node_id=2
[client rdma_recv] t=18029047352 ns reqId=1000143 size=102408B client_node_id=1
[client req_send] t=18029049852 ns reqId=1000145 size=17B client_node_id=1
[server req_recv] t=18029052060 ns reqId=1000145 size=17B client_node_id=1
[client rdma_recv] t=18029054590 ns reqId=2000143 size=102408B client_node_id=2
[client req_send] t=18029057090 ns reqId=2000145 size=17B client_node_id=2
[server req_recv] t=18029059298 ns reqId=2000145 size=17B client_node_id=2
[server resp_send] t=18115128460 ns reqId=5000143 size=41B client_node_id=5
[client resp_recv] t=18115130744 ns reqId=5000143 size=41B client_node_id=5
[client hand_send] t=18115130744 ns reqId=5000143 size=10B client_node_id=5
[server resp_send] t=18115131224 ns reqId=3000143 size=41B client_node_id=3
[server hand_recv] t=18115132982 ns reqId=5000143 size=10B client_node_id=5
[client resp_recv] t=18115133508 ns reqId=3000143 size=41B client_node_id=3
[client hand_send] t=18115133508 ns reqId=3000143 size=10B client_node_id=3
[server resp_send] t=18115133988 ns reqId=1000144 size=41B client_node_id=1
[server hand_recv] t=18115135746 ns reqId=3000143 size=10B client_node_id=3
[client resp_recv] t=18115136272 ns reqId=1000144 size=41B client_node_id=1
[client hand_send] t=18115136272 ns reqId=1000144 size=10B client_node_id=1
[server resp_send] t=18115136752 ns reqId=2000144 size=41B client_node_id=2
[server hand_recv] t=18115138510 ns reqId=1000144 size=10B client_node_id=1
[client resp_recv] t=18115139036 ns reqId=2000144 size=41B client_node_id=2
[client hand_send] t=18115139036 ns reqId=2000144 size=10B client_node_id=2
[server resp_send] t=18115139516 ns reqId=5000144 size=41B client_node_id=5
[server hand_recv] t=18115141274 ns reqId=2000144 size=10B client_node_id=2
[client resp_recv] t=18115141800 ns reqId=5000144 size=41B client_node_id=5
[client hand_send] t=18115141800 ns reqId=5000144 size=10B client_node_id=5
[server resp_send] t=18115142280 ns reqId=3000144 size=41B client_node_id=3
[server hand_recv] t=18115144038 ns reqId=5000144 size=10B client_node_id=5
[client resp_recv] t=18115144564 ns reqId=3000144 size=41B client_node_id=3
[client hand_send] t=18115144564 ns reqId=3000144 size=10B client_node_id=3
[server hand_recv] t=18115146802 ns reqId=3000144 size=10B client_node_id=3
[server resp_send] t=18115152676 ns reqId=6000143 size=41B client_node_id=6
[server resp_send] t=18115155440 ns reqId=8000143 size=41B client_node_id=8
[client resp_recv] t=18115156102 ns reqId=6000143 size=41B client_node_id=6
[client hand_send] t=18115156102 ns reqId=6000143 size=10B client_node_id=6
[server resp_send] t=18115158204 ns reqId=10000143 size=41B client_node_id=10
[client resp_recv] t=18115158866 ns reqId=8000143 size=41B client_node_id=8
[client hand_send] t=18115158866 ns reqId=8000143 size=10B client_node_id=8
[server hand_recv] t=18115159436 ns reqId=6000143 size=10B client_node_id=6
[server resp_send] t=18115161016 ns reqId=7000143 size=41B client_node_id=7
[client resp_recv] t=18115161630 ns reqId=10000143 size=41B client_node_id=10
[client hand_send] t=18115161630 ns reqId=10000143 size=10B client_node_id=10
[server hand_recv] t=18115162200 ns reqId=8000143 size=10B client_node_id=8
[server resp_send] t=18115163828 ns reqId=9000143 size=41B client_node_id=9
[client resp_recv] t=18115164442 ns reqId=7000143 size=41B client_node_id=7
[client hand_send] t=18115164442 ns reqId=7000143 size=10B client_node_id=7
[server hand_recv] t=18115164964 ns reqId=10000143 size=10B client_node_id=10
[server resp_send] t=18115166688 ns reqId=11000143 size=41B client_node_id=11
[client resp_recv] t=18115167254 ns reqId=9000143 size=41B client_node_id=9
[client hand_send] t=18115167254 ns reqId=9000143 size=10B client_node_id=9
[server hand_recv] t=18115167776 ns reqId=7000143 size=10B client_node_id=7
[server resp_send] t=18115169500 ns reqId=6000144 size=41B client_node_id=6
[client resp_recv] t=18115170114 ns reqId=11000143 size=41B client_node_id=11
[client hand_send] t=18115170114 ns reqId=11000143 size=10B client_node_id=11
[server hand_recv] t=18115170588 ns reqId=9000143 size=10B client_node_id=9
[server resp_send] t=18115172312 ns reqId=8000144 size=41B client_node_id=8
[client resp_recv] t=18115172926 ns reqId=6000144 size=41B client_node_id=6
[client hand_send] t=18115172926 ns reqId=6000144 size=10B client_node_id=6
[server hand_recv] t=18115173448 ns reqId=11000143 size=10B client_node_id=11
[server resp_send] t=18115175076 ns reqId=10000144 size=41B client_node_id=10
[client resp_recv] t=18115175738 ns reqId=8000144 size=41B client_node_id=8
[client hand_send] t=18115175738 ns reqId=8000144 size=10B client_node_id=8
[server hand_recv] t=18115176260 ns reqId=6000144 size=10B client_node_id=6
[server resp_send] t=18115177840 ns reqId=7000144 size=41B client_node_id=7
[client resp_recv] t=18115178502 ns reqId=10000144 size=41B client_node_id=10
[client hand_send] t=18115178502 ns reqId=10000144 size=10B client_node_id=10
[server hand_recv] t=18115179072 ns reqId=8000144 size=10B client_node_id=8
[server resp_send] t=18115180604 ns reqId=9000144 size=41B client_node_id=9
[client resp_recv] t=18115181266 ns reqId=7000144 size=41B client_node_id=7
[client hand_send] t=18115181266 ns reqId=7000144 size=10B client_node_id=7
[server hand_recv] t=18115181836 ns reqId=10000144 size=10B client_node_id=10
[server resp_send] t=18115183416 ns reqId=11000144 size=41B client_node_id=11
[client resp_recv] t=18115184030 ns reqId=9000144 size=41B client_node_id=9
[client hand_send] t=18115184030 ns reqId=9000144 size=10B client_node_id=9
[server hand_recv] t=18115184600 ns reqId=7000144 size=10B client_node_id=7
[client resp_recv] t=18115186842 ns reqId=11000144 size=41B client_node_id=11
[client hand_send] t=18115186842 ns reqId=11000144 size=10B client_node_id=11
[server hand_recv] t=18115187364 ns reqId=9000144 size=10B client_node_id=9
[server hand_recv] t=18115190176 ns reqId=11000144 size=10B client_node_id=11
[server rdma_send] t=18115282982 ns reqId=5000143 size=102408B client_node_id=5
[server rdma_send] t=18115285746 ns reqId=3000143 size=102408B client_node_id=3
[server rdma_send] t=18115288510 ns reqId=1000144 size=102408B client_node_id=1
[server rdma_send] t=18115291274 ns reqId=2000144 size=102408B client_node_id=2
[server rdma_send] t=18115294038 ns reqId=5000144 size=102408B client_node_id=5
[server rdma_send] t=18115296802 ns reqId=3000144 size=102408B client_node_id=3
[server rdma_send] t=18115309436 ns reqId=6000143 size=102408B client_node_id=6
[server rdma_send] t=18115312200 ns reqId=8000143 size=102408B client_node_id=8
[server rdma_send] t=18115314964 ns reqId=10000143 size=102408B client_node_id=10
[server rdma_send] t=18115317776 ns reqId=7000143 size=102408B client_node_id=7
[server rdma_send] t=18115320588 ns reqId=9000143 size=102408B client_node_id=9
[server rdma_send] t=18115323448 ns reqId=11000143 size=102408B client_node_id=11
[server rdma_send] t=18115326260 ns reqId=6000144 size=102408B client_node_id=6
[server rdma_send] t=18115329072 ns reqId=8000144 size=102408B client_node_id=8
[server rdma_send] t=18115331836 ns reqId=10000144 size=102408B client_node_id=10
[server rdma_send] t=18115334600 ns reqId=7000144 size=102408B client_node_id=7
[server rdma_send] t=18115337364 ns reqId=9000144 size=102408B client_node_id=9
[server rdma_send] t=18115340176 ns reqId=11000144 size=102408B client_node_id=11
[client rdma_recv] t=18116733636 ns reqId=5000143 size=102408B client_node_id=5
[client req_send] t=18116736136 ns reqId=5000145 size=17B client_node_id=5
[client rdma_recv] t=18116736400 ns reqId=3000143 size=102408B client_node_id=3
[server req_recv] t=18116738344 ns reqId=5000145 size=17B client_node_id=5
[client req_send] t=18116738900 ns reqId=3000145 size=17B client_node_id=3
[client rdma_recv] t=18116739164 ns reqId=1000144 size=102408B client_node_id=1
[server req_recv] t=18116741108 ns reqId=3000145 size=17B client_node_id=3
[client req_send] t=18116741664 ns reqId=1000146 size=17B client_node_id=1
[client rdma_recv] t=18116741928 ns reqId=2000144 size=102408B client_node_id=2
[server req_recv] t=18116743872 ns reqId=1000146 size=17B client_node_id=1
[client req_send] t=18116744428 ns reqId=2000146 size=17B client_node_id=2
[client rdma_recv] t=18116744692 ns reqId=5000144 size=102408B client_node_id=5
[server req_recv] t=18116746636 ns reqId=2000146 size=17B client_node_id=2
[client req_send] t=18116747192 ns reqId=5000146 size=17B client_node_id=5
[client rdma_recv] t=18116747456 ns reqId=3000144 size=102408B client_node_id=3
[server req_recv] t=18116749400 ns reqId=5000146 size=17B client_node_id=5
[client req_send] t=18116749956 ns reqId=3000146 size=17B client_node_id=3
[server req_recv] t=18116752164 ns reqId=3000146 size=17B client_node_id=3
[client rdma_recv] t=18116756748 ns reqId=6000143 size=102408B client_node_id=6
[client req_send] t=18116759248 ns reqId=6000145 size=17B client_node_id=6
[client rdma_recv] t=18116759512 ns reqId=8000143 size=102408B client_node_id=8
[client req_send] t=18116762012 ns reqId=8000145 size=17B client_node_id=8
[client rdma_recv] t=18116762276 ns reqId=10000143 size=102408B client_node_id=10
[server req_recv] t=18116762560 ns reqId=6000145 size=17B client_node_id=6
[client req_send] t=18116764776 ns reqId=10000145 size=17B client_node_id=10
[client rdma_recv] t=18116765088 ns reqId=7000143 size=102408B client_node_id=7
[server req_recv] t=18116765324 ns reqId=8000145 size=17B client_node_id=8
[client req_send] t=18116767588 ns reqId=7000145 size=17B client_node_id=7
[client rdma_recv] t=18116767900 ns reqId=9000143 size=102408B client_node_id=9
[server req_recv] t=18116768088 ns reqId=10000145 size=17B client_node_id=10
[client req_send] t=18116770400 ns reqId=9000145 size=17B client_node_id=9
[client rdma_recv] t=18116770760 ns reqId=11000143 size=102408B client_node_id=11
[server req_recv] t=18116770900 ns reqId=7000145 size=17B client_node_id=7
[client req_send] t=18116773260 ns reqId=11000145 size=17B client_node_id=11
[client rdma_recv] t=18116773572 ns reqId=6000144 size=102408B client_node_id=6
[server req_recv] t=18116773712 ns reqId=9000145 size=17B client_node_id=9
[client req_send] t=18116776072 ns reqId=6000146 size=17B client_node_id=6
[client rdma_recv] t=18116776384 ns reqId=8000144 size=102408B client_node_id=8
[server req_recv] t=18116776572 ns reqId=11000145 size=17B client_node_id=11
[client req_send] t=18116778884 ns reqId=8000146 size=17B client_node_id=8
[client rdma_recv] t=18116779148 ns reqId=10000144 size=102408B client_node_id=10
[server req_recv] t=18116779384 ns reqId=6000146 size=17B client_node_id=6
[client req_send] t=18116781648 ns reqId=10000146 size=17B client_node_id=10
[client rdma_recv] t=18116781912 ns reqId=7000144 size=102408B client_node_id=7
[server req_recv] t=18116782196 ns reqId=8000146 size=17B client_node_id=8
[client req_send] t=18116784412 ns reqId=7000146 size=17B client_node_id=7
[client rdma_recv] t=18116784676 ns reqId=9000144 size=102408B client_node_id=9
[server req_recv] t=18116784960 ns reqId=10000146 size=17B client_node_id=10
[client req_send] t=18116787176 ns reqId=9000146 size=17B client_node_id=9
[client rdma_recv] t=18116787488 ns reqId=11000144 size=102408B client_node_id=11
[server req_recv] t=18116787724 ns reqId=7000146 size=17B client_node_id=7
[client req_send] t=18116789988 ns reqId=11000146 size=17B client_node_id=11
[server req_recv] t=18116790488 ns reqId=9000146 size=17B client_node_id=9
[server req_recv] t=18116793300 ns reqId=11000146 size=17B client_node_id=11
[server resp_send] t=18276515568 ns reqId=4000145 size=41B client_node_id=4
[client resp_recv] t=18276516710 ns reqId=4000145 size=41B client_node_id=4
[client hand_send] t=18276516710 ns reqId=4000145 size=10B client_node_id=4
[server hand_recv] t=18276517852 ns reqId=4000145 size=10B client_node_id=4
[server resp_send] t=18276518332 ns reqId=4000146 size=41B client_node_id=4
[client resp_recv] t=18276519474 ns reqId=4000146 size=41B client_node_id=4
[client hand_send] t=18276519474 ns reqId=4000146 size=10B client_node_id=4
[server hand_recv] t=18276520616 ns reqId=4000146 size=10B client_node_id=4
[server rdma_send] t=18276667852 ns reqId=4000145 size=102408B client_node_id=4
[server rdma_send] t=18276670616 ns reqId=4000146 size=102408B client_node_id=4
[client rdma_recv] t=18276838090 ns reqId=4000145 size=102408B client_node_id=4
[client req_send] t=18276840590 ns reqId=4000147 size=17B client_node_id=4
[client rdma_recv] t=18276840854 ns reqId=4000146 size=102408B client_node_id=4
[server req_recv] t=18276841694 ns reqId=4000147 size=17B client_node_id=4
[client req_send] t=18276843354 ns reqId=4000148 size=17B client_node_id=4
[server req_recv] t=18276844458 ns reqId=4000148 size=17B client_node_id=4
[server resp_send] t=18279052060 ns reqId=1000145 size=41B client_node_id=1
[client resp_recv] t=18279054344 ns reqId=1000145 size=41B client_node_id=1
[client hand_send] t=18279054344 ns reqId=1000145 size=10B client_node_id=1
[server hand_recv] t=18279056582 ns reqId=1000145 size=10B client_node_id=1
[server resp_send] t=18279059298 ns reqId=2000145 size=41B client_node_id=2
[client resp_recv] t=18279061582 ns reqId=2000145 size=41B client_node_id=2
[client hand_send] t=18279061582 ns reqId=2000145 size=10B client_node_id=2
[server hand_recv] t=18279063820 ns reqId=2000145 size=10B client_node_id=2
[server rdma_send] t=18279206582 ns reqId=1000145 size=102408B client_node_id=1
[server rdma_send] t=18279213820 ns reqId=2000145 size=102408B client_node_id=2
[client rdma_recv] t=18279385058 ns reqId=1000145 size=102408B client_node_id=1
[client req_send] t=18279387558 ns reqId=1000147 size=17B client_node_id=1
[server req_recv] t=18279389766 ns reqId=1000147 size=17B client_node_id=1
[client rdma_recv] t=18279392296 ns reqId=2000145 size=102408B client_node_id=2
[client req_send] t=18279394796 ns reqId=2000147 size=17B client_node_id=2
[server req_recv] t=18279397004 ns reqId=2000147 size=17B client_node_id=2
[server resp_send] t=18366738344 ns reqId=5000145 size=41B client_node_id=5
[client resp_recv] t=18366740628 ns reqId=5000145 size=41B client_node_id=5
[client hand_send] t=18366740628 ns reqId=5000145 size=10B client_node_id=5
[server resp_send] t=18366741108 ns reqId=3000145 size=41B client_node_id=3
[server hand_recv] t=18366742866 ns reqId=5000145 size=10B client_node_id=5
[client resp_recv] t=18366743392 ns reqId=3000145 size=41B client_node_id=3
[client hand_send] t=18366743392 ns reqId=3000145 size=10B client_node_id=3
[server resp_send] t=18366743872 ns reqId=1000146 size=41B client_node_id=1
[server hand_recv] t=18366745630 ns reqId=3000145 size=10B client_node_id=3
[client resp_recv] t=18366746156 ns reqId=1000146 size=41B client_node_id=1
[client hand_send] t=18366746156 ns reqId=1000146 size=10B client_node_id=1
[server resp_send] t=18366746636 ns reqId=2000146 size=41B client_node_id=2
[server hand_recv] t=18366748394 ns reqId=1000146 size=10B client_node_id=1
[client resp_recv] t=18366748920 ns reqId=2000146 size=41B client_node_id=2
[client hand_send] t=18366748920 ns reqId=2000146 size=10B client_node_id=2
[server resp_send] t=18366749400 ns reqId=5000146 size=41B client_node_id=5
[server hand_recv] t=18366751158 ns reqId=2000146 size=10B client_node_id=2
[client resp_recv] t=18366751684 ns reqId=5000146 size=41B client_node_id=5
[client hand_send] t=18366751684 ns reqId=5000146 size=10B client_node_id=5
[server resp_send] t=18366752164 ns reqId=3000146 size=41B client_node_id=3
[server hand_recv] t=18366753922 ns reqId=5000146 size=10B client_node_id=5
[client resp_recv] t=18366754448 ns reqId=3000146 size=41B client_node_id=3
[client hand_send] t=18366754448 ns reqId=3000146 size=10B client_node_id=3
[server hand_recv] t=18366756686 ns reqId=3000146 size=10B client_node_id=3
[server resp_send] t=18366762560 ns reqId=6000145 size=41B client_node_id=6
[server resp_send] t=18366765324 ns reqId=8000145 size=41B client_node_id=8
[client resp_recv] t=18366765986 ns reqId=6000145 size=41B client_node_id=6
[client hand_send] t=18366765986 ns reqId=6000145 size=10B client_node_id=6
[server resp_send] t=18366768088 ns reqId=10000145 size=41B client_node_id=10
[client resp_recv] t=18366768750 ns reqId=8000145 size=41B client_node_id=8
[client hand_send] t=18366768750 ns reqId=8000145 size=10B client_node_id=8
[server hand_recv] t=18366769320 ns reqId=6000145 size=10B client_node_id=6
[server resp_send] t=18366770900 ns reqId=7000145 size=41B client_node_id=7
[client resp_recv] t=18366771514 ns reqId=10000145 size=41B client_node_id=10
[client hand_send] t=18366771514 ns reqId=10000145 size=10B client_node_id=10
[server hand_recv] t=18366772084 ns reqId=8000145 size=10B client_node_id=8
[server resp_send] t=18366773712 ns reqId=9000145 size=41B client_node_id=9
[client resp_recv] t=18366774326 ns reqId=7000145 size=41B client_node_id=7
[client hand_send] t=18366774326 ns reqId=7000145 size=10B client_node_id=7
[server hand_recv] t=18366774848 ns reqId=10000145 size=10B client_node_id=10
[server resp_send] t=18366776572 ns reqId=11000145 size=41B client_node_id=11
[client resp_recv] t=18366777138 ns reqId=9000145 size=41B client_node_id=9
[client hand_send] t=18366777138 ns reqId=9000145 size=10B client_node_id=9
[server hand_recv] t=18366777660 ns reqId=7000145 size=10B client_node_id=7
[server resp_send] t=18366779384 ns reqId=6000146 size=41B client_node_id=6
[client resp_recv] t=18366779998 ns reqId=11000145 size=41B client_node_id=11
[client hand_send] t=18366779998 ns reqId=11000145 size=10B client_node_id=11
[server hand_recv] t=18366780472 ns reqId=9000145 size=10B client_node_id=9
[server resp_send] t=18366782196 ns reqId=8000146 size=41B client_node_id=8
[client resp_recv] t=18366782810 ns reqId=6000146 size=41B client_node_id=6
[client hand_send] t=18366782810 ns reqId=6000146 size=10B client_node_id=6
[server hand_recv] t=18366783332 ns reqId=11000145 size=10B client_node_id=11
[server resp_send] t=18366784960 ns reqId=10000146 size=41B client_node_id=10
[client resp_recv] t=18366785622 ns reqId=8000146 size=41B client_node_id=8
[client hand_send] t=18366785622 ns reqId=8000146 size=10B client_node_id=8
[server hand_recv] t=18366786144 ns reqId=6000146 size=10B client_node_id=6
[server resp_send] t=18366787724 ns reqId=7000146 size=41B client_node_id=7
[client resp_recv] t=18366788386 ns reqId=10000146 size=41B client_node_id=10
[client hand_send] t=18366788386 ns reqId=10000146 size=10B client_node_id=10
[server hand_recv] t=18366788956 ns reqId=8000146 size=10B client_node_id=8
[server resp_send] t=18366790488 ns reqId=9000146 size=41B client_node_id=9
[client resp_recv] t=18366791150 ns reqId=7000146 size=41B client_node_id=7
[client hand_send] t=18366791150 ns reqId=7000146 size=10B client_node_id=7
[server hand_recv] t=18366791720 ns reqId=10000146 size=10B client_node_id=10
[server resp_send] t=18366793300 ns reqId=11000146 size=41B client_node_id=11
[client resp_recv] t=18366793914 ns reqId=9000146 size=41B client_node_id=9
[client hand_send] t=18366793914 ns reqId=9000146 size=10B client_node_id=9
[server hand_recv] t=18366794484 ns reqId=7000146 size=10B client_node_id=7
[client resp_recv] t=18366796726 ns reqId=11000146 size=41B client_node_id=11
[client hand_send] t=18366796726 ns reqId=11000146 size=10B client_node_id=11
[server hand_recv] t=18366797248 ns reqId=9000146 size=10B client_node_id=9
[server hand_recv] t=18366800060 ns reqId=11000146 size=10B client_node_id=11
[server rdma_send] t=18366892866 ns reqId=5000145 size=102408B client_node_id=5
[server rdma_send] t=18366895630 ns reqId=3000145 size=102408B client_node_id=3
[server rdma_send] t=18366898394 ns reqId=1000146 size=102408B client_node_id=1
[server rdma_send] t=18366901158 ns reqId=2000146 size=102408B client_node_id=2
[server rdma_send] t=18366903922 ns reqId=5000146 size=102408B client_node_id=5
[server rdma_send] t=18366906686 ns reqId=3000146 size=102408B client_node_id=3
[server rdma_send] t=18366919320 ns reqId=6000145 size=102408B client_node_id=6
[server rdma_send] t=18366922084 ns reqId=8000145 size=102408B client_node_id=8
[server rdma_send] t=18366924848 ns reqId=10000145 size=102408B client_node_id=10
[server rdma_send] t=18366927660 ns reqId=7000145 size=102408B client_node_id=7
[server rdma_send] t=18366930472 ns reqId=9000145 size=102408B client_node_id=9
[server rdma_send] t=18366933332 ns reqId=11000145 size=102408B client_node_id=11
[server rdma_send] t=18366936144 ns reqId=6000146 size=102408B client_node_id=6
[server rdma_send] t=18366938956 ns reqId=8000146 size=102408B client_node_id=8
[server rdma_send] t=18366941720 ns reqId=10000146 size=102408B client_node_id=10
[server rdma_send] t=18366944484 ns reqId=7000146 size=102408B client_node_id=7
[server rdma_send] t=18366947248 ns reqId=9000146 size=102408B client_node_id=9
[server rdma_send] t=18366950060 ns reqId=11000146 size=102408B client_node_id=11
[client rdma_recv] t=18368343520 ns reqId=5000145 size=102408B client_node_id=5
[client req_send] t=18368346020 ns reqId=5000147 size=17B client_node_id=5
[client rdma_recv] t=18368346284 ns reqId=3000145 size=102408B client_node_id=3
[server req_recv] t=18368348228 ns reqId=5000147 size=17B client_node_id=5
[client req_send] t=18368348784 ns reqId=3000147 size=17B client_node_id=3
[client rdma_recv] t=18368349048 ns reqId=1000146 size=102408B client_node_id=1
[server req_recv] t=18368350992 ns reqId=3000147 size=17B client_node_id=3
[client req_send] t=18368351548 ns reqId=1000148 size=17B client_node_id=1
[client rdma_recv] t=18368351812 ns reqId=2000146 size=102408B client_node_id=2
[server req_recv] t=18368353756 ns reqId=1000148 size=17B client_node_id=1
[client req_send] t=18368354312 ns reqId=2000148 size=17B client_node_id=2
[client rdma_recv] t=18368354576 ns reqId=5000146 size=102408B client_node_id=5
[server req_recv] t=18368356520 ns reqId=2000148 size=17B client_node_id=2
[client req_send] t=18368357076 ns reqId=5000148 size=17B client_node_id=5
[client rdma_recv] t=18368357340 ns reqId=3000146 size=102408B client_node_id=3
[server req_recv] t=18368359284 ns reqId=5000148 size=17B client_node_id=5
[client req_send] t=18368359840 ns reqId=3000148 size=17B client_node_id=3
[server req_recv] t=18368362048 ns reqId=3000148 size=17B client_node_id=3
[client rdma_recv] t=18368366632 ns reqId=6000145 size=102408B client_node_id=6
[client req_send] t=18368369132 ns reqId=6000147 size=17B client_node_id=6
[client rdma_recv] t=18368369396 ns reqId=8000145 size=102408B client_node_id=8
[client req_send] t=18368371896 ns reqId=8000147 size=17B client_node_id=8
[client rdma_recv] t=18368372160 ns reqId=10000145 size=102408B client_node_id=10
[server req_recv] t=18368372444 ns reqId=6000147 size=17B client_node_id=6
[client req_send] t=18368374660 ns reqId=10000147 size=17B client_node_id=10
[client rdma_recv] t=18368374972 ns reqId=7000145 size=102408B client_node_id=7
