RDMA MTP: Optimizing for 256 threads
[client resp_recv] t=7014252792 ns reqId=4000028 size=41B client_node_id=4
[client hand_send] t=7014252792 ns reqId=4000028 size=10B client_node_id=4
[server hand_recv] t=7014253934 ns reqId=4000028 size=10B client_node_id=4
[server rdma_send] t=7014403934 ns reqId=4000028 size=256008B client_node_id=4
[client rdma_recv] t=7014618080 ns reqId=4000028 size=256008B client_node_id=4
[client req_send] t=7014620580 ns reqId=4000029 size=17B client_node_id=4
[server req_recv] t=7014621684 ns reqId=4000029 size=17B client_node_id=4
[server resp_send] t=7059967612 ns reqId=1000028 size=41B client_node_id=1
[client resp_recv] t=7059969896 ns reqId=1000028 size=41B client_node_id=1
[client hand_send] t=7059969896 ns reqId=1000028 size=10B client_node_id=1
[server resp_send] t=7059970856 ns reqId=2000028 size=41B client_node_id=2
[server hand_recv] t=7059972134 ns reqId=1000028 size=10B client_node_id=1
[client resp_recv] t=7059973140 ns reqId=2000028 size=41B client_node_id=2
[client hand_send] t=7059973140 ns reqId=2000028 size=10B client_node_id=2
[server resp_send] t=7059974100 ns reqId=5000028 size=41B client_node_id=5
[server hand_recv] t=7059975378 ns reqId=2000028 size=10B client_node_id=2
[client resp_recv] t=7059976384 ns reqId=5000028 size=41B client_node_id=5
[client hand_send] t=7059976384 ns reqId=5000028 size=10B client_node_id=5
[server resp_send] t=7059977344 ns reqId=3000028 size=41B client_node_id=3
[server hand_recv] t=7059978622 ns reqId=5000028 size=10B client_node_id=5
[client resp_recv] t=7059979628 ns reqId=3000028 size=41B client_node_id=3
[client hand_send] t=7059979628 ns reqId=3000028 size=10B client_node_id=3
[server hand_recv] t=7059981866 ns reqId=3000028 size=10B client_node_id=3
[server resp_send] t=7059989180 ns reqId=6000028 size=41B client_node_id=6
[server resp_send] t=7059992424 ns reqId=8000028 size=41B client_node_id=8
[client resp_recv] t=7059992606 ns reqId=6000028 size=41B client_node_id=6
[client hand_send] t=7059992606 ns reqId=6000028 size=10B client_node_id=6
[server resp_send] t=7059995668 ns reqId=10000028 size=41B client_node_id=10
[client resp_recv] t=7059995850 ns reqId=8000028 size=41B client_node_id=8
[client hand_send] t=7059995850 ns reqId=8000028 size=10B client_node_id=8
[server hand_recv] t=7059995940 ns reqId=6000028 size=10B client_node_id=6
[server resp_send] t=7059998912 ns reqId=7000028 size=41B client_node_id=7
[client resp_recv] t=7059999094 ns reqId=10000028 size=41B client_node_id=10
[client hand_send] t=7059999094 ns reqId=10000028 size=10B client_node_id=10
[server hand_recv] t=7059999184 ns reqId=8000028 size=10B client_node_id=8
[server resp_send] t=7060002204 ns reqId=9000028 size=41B client_node_id=9
[client resp_recv] t=7060002338 ns reqId=7000028 size=41B client_node_id=7
[client hand_send] t=7060002338 ns reqId=7000028 size=10B client_node_id=7
[server hand_recv] t=7060002428 ns reqId=10000028 size=10B client_node_id=10
[server resp_send] t=7060005496 ns reqId=11000028 size=41B client_node_id=11
[client resp_recv] t=7060005630 ns reqId=9000028 size=41B client_node_id=9
[client hand_send] t=7060005630 ns reqId=9000028 size=10B client_node_id=9
[server hand_recv] t=7060005672 ns reqId=7000028 size=10B client_node_id=7
[client resp_recv] t=7060008922 ns reqId=11000028 size=41B client_node_id=11
[client hand_send] t=7060008922 ns reqId=11000028 size=10B client_node_id=11
[server hand_recv] t=7060008964 ns reqId=9000028 size=10B client_node_id=9
[server hand_recv] t=7060012256 ns reqId=11000028 size=10B client_node_id=11
[server rdma_send] t=7060122134 ns reqId=1000028 size=256008B client_node_id=1
[server rdma_send] t=7060125378 ns reqId=2000028 size=256008B client_node_id=2
[server rdma_send] t=7060128622 ns reqId=5000028 size=256008B client_node_id=5
[server rdma_send] t=7060131866 ns reqId=3000028 size=256008B client_node_id=3
[server rdma_send] t=7060145940 ns reqId=6000028 size=256008B client_node_id=6
[server rdma_send] t=7060149184 ns reqId=8000028 size=256008B client_node_id=8
[server rdma_send] t=7060152428 ns reqId=10000028 size=256008B client_node_id=10
[server rdma_send] t=7060155672 ns reqId=7000028 size=256008B client_node_id=7
[server rdma_send] t=7060158964 ns reqId=9000028 size=256008B client_node_id=9
[server rdma_send] t=7060162256 ns reqId=11000028 size=256008B client_node_id=11
[client rdma_recv] t=7062167744 ns reqId=1000028 size=256008B client_node_id=1
[client req_send] t=7062170244 ns reqId=1000029 size=17B client_node_id=1
[client rdma_recv] t=7062170988 ns reqId=2000028 size=256008B client_node_id=2
[server req_recv] t=7062172452 ns reqId=1000029 size=17B client_node_id=1
[client req_send] t=7062173488 ns reqId=2000029 size=17B client_node_id=2
[client rdma_recv] t=7062174232 ns reqId=5000028 size=256008B client_node_id=5
[server req_recv] t=7062175696 ns reqId=2000029 size=17B client_node_id=2
[client req_send] t=7062176732 ns reqId=5000029 size=17B client_node_id=5
[client rdma_recv] t=7062177476 ns reqId=3000028 size=256008B client_node_id=3
[server req_recv] t=7062178940 ns reqId=5000029 size=17B client_node_id=5
[client req_send] t=7062179976 ns reqId=3000029 size=17B client_node_id=3
[server req_recv] t=7062182184 ns reqId=3000029 size=17B client_node_id=3
[client rdma_recv] t=7062188208 ns reqId=6000028 size=256008B client_node_id=6
[client req_send] t=7062190708 ns reqId=6000029 size=17B client_node_id=6
[client rdma_recv] t=7062191452 ns reqId=8000028 size=256008B client_node_id=8
[client req_send] t=7062193952 ns reqId=8000029 size=17B client_node_id=8
[server req_recv] t=7062194020 ns reqId=6000029 size=17B client_node_id=6
[client rdma_recv] t=7062194696 ns reqId=10000028 size=256008B client_node_id=10
[client req_send] t=7062197196 ns reqId=10000029 size=17B client_node_id=10
[server req_recv] t=7062197264 ns reqId=8000029 size=17B client_node_id=8
[client rdma_recv] t=7062197940 ns reqId=7000028 size=256008B client_node_id=7
[client req_send] t=7062200440 ns reqId=7000029 size=17B client_node_id=7
[server req_recv] t=7062200508 ns reqId=10000029 size=17B client_node_id=10
[client rdma_recv] t=7062201232 ns reqId=9000028 size=256008B client_node_id=9
[client req_send] t=7062203732 ns reqId=9000029 size=17B client_node_id=9
[server req_recv] t=7062203752 ns reqId=7000029 size=17B client_node_id=7
[client rdma_recv] t=7062204524 ns reqId=11000028 size=256008B client_node_id=11
[client req_send] t=7062207024 ns reqId=11000029 size=17B client_node_id=11
[server req_recv] t=7062207044 ns reqId=9000029 size=17B client_node_id=9
[server req_recv] t=7062210336 ns reqId=11000029 size=17B client_node_id=11
[server resp_send] t=7264621684 ns reqId=4000029 size=41B client_node_id=4
[client resp_recv] t=7264622826 ns reqId=4000029 size=41B client_node_id=4
[client hand_send] t=7264622826 ns reqId=4000029 size=10B client_node_id=4
[server hand_recv] t=7264623968 ns reqId=4000029 size=10B client_node_id=4
[server rdma_send] t=7264773968 ns reqId=4000029 size=256008B client_node_id=4
[client rdma_recv] t=7264988114 ns reqId=4000029 size=256008B client_node_id=4
[client req_send] t=7264990614 ns reqId=4000030 size=17B client_node_id=4
[server req_recv] t=7264991718 ns reqId=4000030 size=17B client_node_id=4
[server resp_send] t=7312172452 ns reqId=1000029 size=41B client_node_id=1
[client resp_recv] t=7312174736 ns reqId=1000029 size=41B client_node_id=1
[client hand_send] t=7312174736 ns reqId=1000029 size=10B client_node_id=1
[server resp_send] t=7312175696 ns reqId=2000029 size=41B client_node_id=2
[server hand_recv] t=7312176974 ns reqId=1000029 size=10B client_node_id=1
[client resp_recv] t=7312177980 ns reqId=2000029 size=41B client_node_id=2
[client hand_send] t=7312177980 ns reqId=2000029 size=10B client_node_id=2
[server resp_send] t=7312178940 ns reqId=5000029 size=41B client_node_id=5
[server hand_recv] t=7312180218 ns reqId=2000029 size=10B client_node_id=2
[client resp_recv] t=7312181224 ns reqId=5000029 size=41B client_node_id=5
[client hand_send] t=7312181224 ns reqId=5000029 size=10B client_node_id=5
[server resp_send] t=7312182184 ns reqId=3000029 size=41B client_node_id=3
[server hand_recv] t=7312183462 ns reqId=5000029 size=10B client_node_id=5
[client resp_recv] t=7312184468 ns reqId=3000029 size=41B client_node_id=3
[client hand_send] t=7312184468 ns reqId=3000029 size=10B client_node_id=3
[server hand_recv] t=7312186706 ns reqId=3000029 size=10B client_node_id=3
[server resp_send] t=7312194020 ns reqId=6000029 size=41B client_node_id=6
[server resp_send] t=7312197264 ns reqId=8000029 size=41B client_node_id=8
[client resp_recv] t=7312197446 ns reqId=6000029 size=41B client_node_id=6
[client hand_send] t=7312197446 ns reqId=6000029 size=10B client_node_id=6
[server resp_send] t=7312200508 ns reqId=10000029 size=41B client_node_id=10
[client resp_recv] t=7312200690 ns reqId=8000029 size=41B client_node_id=8
[client hand_send] t=7312200690 ns reqId=8000029 size=10B client_node_id=8
[server hand_recv] t=7312200780 ns reqId=6000029 size=10B client_node_id=6
[server resp_send] t=7312203752 ns reqId=7000029 size=41B client_node_id=7
[client resp_recv] t=7312203934 ns reqId=10000029 size=41B client_node_id=10
[client hand_send] t=7312203934 ns reqId=10000029 size=10B client_node_id=10
[server hand_recv] t=7312204024 ns reqId=8000029 size=10B client_node_id=8
[server resp_send] t=7312207044 ns reqId=9000029 size=41B client_node_id=9
[client resp_recv] t=7312207178 ns reqId=7000029 size=41B client_node_id=7
[client hand_send] t=7312207178 ns reqId=7000029 size=10B client_node_id=7
[server hand_recv] t=7312207268 ns reqId=10000029 size=10B client_node_id=10
[server resp_send] t=7312210336 ns reqId=11000029 size=41B client_node_id=11
[client resp_recv] t=7312210470 ns reqId=9000029 size=41B client_node_id=9
[client hand_send] t=7312210470 ns reqId=9000029 size=10B client_node_id=9
[server hand_recv] t=7312210512 ns reqId=7000029 size=10B client_node_id=7
[client resp_recv] t=7312213762 ns reqId=11000029 size=41B client_node_id=11
[client hand_send] t=7312213762 ns reqId=11000029 size=10B client_node_id=11
[server hand_recv] t=7312213804 ns reqId=9000029 size=10B client_node_id=9
[server hand_recv] t=7312217096 ns reqId=11000029 size=10B client_node_id=11
[server rdma_send] t=7312326974 ns reqId=1000029 size=256008B client_node_id=1
[server rdma_send] t=7312330218 ns reqId=2000029 size=256008B client_node_id=2
[server rdma_send] t=7312333462 ns reqId=5000029 size=256008B client_node_id=5
[server rdma_send] t=7312336706 ns reqId=3000029 size=256008B client_node_id=3
[server rdma_send] t=7312350780 ns reqId=6000029 size=256008B client_node_id=6
[server rdma_send] t=7312354024 ns reqId=8000029 size=256008B client_node_id=8
[server rdma_send] t=7312357268 ns reqId=10000029 size=256008B client_node_id=10
[server rdma_send] t=7312360512 ns reqId=7000029 size=256008B client_node_id=7
[server rdma_send] t=7312363804 ns reqId=9000029 size=256008B client_node_id=9
[server rdma_send] t=7312367096 ns reqId=11000029 size=256008B client_node_id=11
[client rdma_recv] t=7314372584 ns reqId=1000029 size=256008B client_node_id=1
[client req_send] t=7314375084 ns reqId=1000030 size=17B client_node_id=1
[client rdma_recv] t=7314375828 ns reqId=2000029 size=256008B client_node_id=2
[server req_recv] t=7314377292 ns reqId=1000030 size=17B client_node_id=1
[client req_send] t=7314378328 ns reqId=2000030 size=17B client_node_id=2
[client rdma_recv] t=7314379072 ns reqId=5000029 size=256008B client_node_id=5
[server req_recv] t=7314380536 ns reqId=2000030 size=17B client_node_id=2
[client req_send] t=7314381572 ns reqId=5000030 size=17B client_node_id=5
[client rdma_recv] t=7314382316 ns reqId=3000029 size=256008B client_node_id=3
[server req_recv] t=7314383780 ns reqId=5000030 size=17B client_node_id=5
[client req_send] t=7314384816 ns reqId=3000030 size=17B client_node_id=3
[server req_recv] t=7314387024 ns reqId=3000030 size=17B client_node_id=3
[client rdma_recv] t=7314393048 ns reqId=6000029 size=256008B client_node_id=6
[client req_send] t=7314395548 ns reqId=6000030 size=17B client_node_id=6
[client rdma_recv] t=7314396292 ns reqId=8000029 size=256008B client_node_id=8
[client req_send] t=7314398792 ns reqId=8000030 size=17B client_node_id=8
[server req_recv] t=7314398860 ns reqId=6000030 size=17B client_node_id=6
[client rdma_recv] t=7314399536 ns reqId=10000029 size=256008B client_node_id=10
[client req_send] t=7314402036 ns reqId=10000030 size=17B client_node_id=10
[server req_recv] t=7314402104 ns reqId=8000030 size=17B client_node_id=8
[client rdma_recv] t=7314402780 ns reqId=7000029 size=256008B client_node_id=7
[client req_send] t=7314405280 ns reqId=7000030 size=17B client_node_id=7
[server req_recv] t=7314405348 ns reqId=10000030 size=17B client_node_id=10
[client rdma_recv] t=7314406072 ns reqId=9000029 size=256008B client_node_id=9
[client req_send] t=7314408572 ns reqId=9000030 size=17B client_node_id=9
[server req_recv] t=7314408592 ns reqId=7000030 size=17B client_node_id=7
[client rdma_recv] t=7314409364 ns reqId=11000029 size=256008B client_node_id=11
[client req_send] t=7314411864 ns reqId=11000030 size=17B client_node_id=11
[server req_recv] t=7314411884 ns reqId=9000030 size=17B client_node_id=9
[server req_recv] t=7314415176 ns reqId=11000030 size=17B client_node_id=11
[server resp_send] t=7514991718 ns reqId=4000030 size=41B client_node_id=4
[client resp_recv] t=7514992860 ns reqId=4000030 size=41B client_node_id=4
[client hand_send] t=7514992860 ns reqId=4000030 size=10B client_node_id=4
[server hand_recv] t=7514994002 ns reqId=4000030 size=10B client_node_id=4
[server rdma_send] t=7515144002 ns reqId=4000030 size=256008B client_node_id=4
[client rdma_recv] t=7515358148 ns reqId=4000030 size=256008B client_node_id=4
[client req_send] t=7515360648 ns reqId=4000031 size=17B client_node_id=4
[server req_recv] t=7515361752 ns reqId=4000031 size=17B client_node_id=4
[server resp_send] t=7564377292 ns reqId=1000030 size=41B client_node_id=1
[client resp_recv] t=7564379576 ns reqId=1000030 size=41B client_node_id=1
[client hand_send] t=7564379576 ns reqId=1000030 size=10B client_node_id=1
[server resp_send] t=7564380536 ns reqId=2000030 size=41B client_node_id=2
[server hand_recv] t=7564381814 ns reqId=1000030 size=10B client_node_id=1
[client resp_recv] t=7564382820 ns reqId=2000030 size=41B client_node_id=2
[client hand_send] t=7564382820 ns reqId=2000030 size=10B client_node_id=2
[server resp_send] t=7564383780 ns reqId=5000030 size=41B client_node_id=5
[server hand_recv] t=7564385058 ns reqId=2000030 size=10B client_node_id=2
[client resp_recv] t=7564386064 ns reqId=5000030 size=41B client_node_id=5
[client hand_send] t=7564386064 ns reqId=5000030 size=10B client_node_id=5
[server resp_send] t=7564387024 ns reqId=3000030 size=41B client_node_id=3
[server hand_recv] t=7564388302 ns reqId=5000030 size=10B client_node_id=5
[client resp_recv] t=7564389308 ns reqId=3000030 size=41B client_node_id=3
[client hand_send] t=7564389308 ns reqId=3000030 size=10B client_node_id=3
[server hand_recv] t=7564391546 ns reqId=3000030 size=10B client_node_id=3
[server resp_send] t=7564398860 ns reqId=6000030 size=41B client_node_id=6
[server resp_send] t=7564402104 ns reqId=8000030 size=41B client_node_id=8
[client resp_recv] t=7564402286 ns reqId=6000030 size=41B client_node_id=6
[client hand_send] t=7564402286 ns reqId=6000030 size=10B client_node_id=6
[server resp_send] t=7564405348 ns reqId=10000030 size=41B client_node_id=10
[client resp_recv] t=7564405530 ns reqId=8000030 size=41B client_node_id=8
[client hand_send] t=7564405530 ns reqId=8000030 size=10B client_node_id=8
[server hand_recv] t=7564405620 ns reqId=6000030 size=10B client_node_id=6
[server resp_send] t=7564408592 ns reqId=7000030 size=41B client_node_id=7
[client resp_recv] t=7564408774 ns reqId=10000030 size=41B client_node_id=10
[client hand_send] t=7564408774 ns reqId=10000030 size=10B client_node_id=10
[server hand_recv] t=7564408864 ns reqId=8000030 size=10B client_node_id=8
[server resp_send] t=7564411884 ns reqId=9000030 size=41B client_node_id=9
[client resp_recv] t=7564412018 ns reqId=7000030 size=41B client_node_id=7
[client hand_send] t=7564412018 ns reqId=7000030 size=10B client_node_id=7
[server hand_recv] t=7564412108 ns reqId=10000030 size=10B client_node_id=10
[server resp_send] t=7564415176 ns reqId=11000030 size=41B client_node_id=11
[client resp_recv] t=7564415310 ns reqId=9000030 size=41B client_node_id=9
[client hand_send] t=7564415310 ns reqId=9000030 size=10B client_node_id=9
[server hand_recv] t=7564415352 ns reqId=7000030 size=10B client_node_id=7
[client resp_recv] t=7564418602 ns reqId=11000030 size=41B client_node_id=11
[client hand_send] t=7564418602 ns reqId=11000030 size=10B client_node_id=11
[server hand_recv] t=7564418644 ns reqId=9000030 size=10B client_node_id=9
[server hand_recv] t=7564421936 ns reqId=11000030 size=10B client_node_id=11
[server rdma_send] t=7564531814 ns reqId=1000030 size=256008B client_node_id=1
[server rdma_send] t=7564535058 ns reqId=2000030 size=256008B client_node_id=2
[server rdma_send] t=7564538302 ns reqId=5000030 size=256008B client_node_id=5
[server rdma_send] t=7564541546 ns reqId=3000030 size=256008B client_node_id=3
[server rdma_send] t=7564555620 ns reqId=6000030 size=256008B client_node_id=6
[server rdma_send] t=7564558864 ns reqId=8000030 size=256008B client_node_id=8
[server rdma_send] t=7564562108 ns reqId=10000030 size=256008B client_node_id=10
[server rdma_send] t=7564565352 ns reqId=7000030 size=256008B client_node_id=7
[server rdma_send] t=7564568644 ns reqId=9000030 size=256008B client_node_id=9
[server rdma_send] t=7564571936 ns reqId=11000030 size=256008B client_node_id=11
[client rdma_recv] t=7566577424 ns reqId=1000030 size=256008B client_node_id=1
[client req_send] t=7566579924 ns reqId=1000031 size=17B client_node_id=1
[client rdma_recv] t=7566580668 ns reqId=2000030 size=256008B client_node_id=2
[server req_recv] t=7566582132 ns reqId=1000031 size=17B client_node_id=1
[client req_send] t=7566583168 ns reqId=2000031 size=17B client_node_id=2
[client rdma_recv] t=7566583912 ns reqId=5000030 size=256008B client_node_id=5
[server req_recv] t=7566585376 ns reqId=2000031 size=17B client_node_id=2
[client req_send] t=7566586412 ns reqId=5000031 size=17B client_node_id=5
[client rdma_recv] t=7566587156 ns reqId=3000030 size=256008B client_node_id=3
[server req_recv] t=7566588620 ns reqId=5000031 size=17B client_node_id=5
[client req_send] t=7566589656 ns reqId=3000031 size=17B client_node_id=3
[server req_recv] t=7566591864 ns reqId=3000031 size=17B client_node_id=3
[client rdma_recv] t=7566597888 ns reqId=6000030 size=256008B client_node_id=6
[client req_send] t=7566600388 ns reqId=6000031 size=17B client_node_id=6
[client rdma_recv] t=7566601132 ns reqId=8000030 size=256008B client_node_id=8
[client req_send] t=7566603632 ns reqId=8000031 size=17B client_node_id=8
[server req_recv] t=7566603700 ns reqId=6000031 size=17B client_node_id=6
[client rdma_recv] t=7566604376 ns reqId=10000030 size=256008B client_node_id=10
[client req_send] t=7566606876 ns reqId=10000031 size=17B client_node_id=10
[server req_recv] t=7566606944 ns reqId=8000031 size=17B client_node_id=8
[client rdma_recv] t=7566607620 ns reqId=7000030 size=256008B client_node_id=7
[client req_send] t=7566610120 ns reqId=7000031 size=17B client_node_id=7
[server req_recv] t=7566610188 ns reqId=10000031 size=17B client_node_id=10
[client rdma_recv] t=7566610912 ns reqId=9000030 size=256008B client_node_id=9
[client req_send] t=7566613412 ns reqId=9000031 size=17B client_node_id=9
[server req_recv] t=7566613432 ns reqId=7000031 size=17B client_node_id=7
[client rdma_recv] t=7566614204 ns reqId=11000030 size=256008B client_node_id=11
[client req_send] t=7566616704 ns reqId=11000031 size=17B client_node_id=11
[server req_recv] t=7566616724 ns reqId=9000031 size=17B client_node_id=9
[server req_recv] t=7566620016 ns reqId=11000031 size=17B client_node_id=11
[server resp_send] t=7765361752 ns reqId=4000031 size=41B client_node_id=4
[client resp_recv] t=7765362894 ns reqId=4000031 size=41B client_node_id=4
[client hand_send] t=7765362894 ns reqId=4000031 size=10B client_node_id=4
[server hand_recv] t=7765364036 ns reqId=4000031 size=10B client_node_id=4
[server rdma_send] t=7765514036 ns reqId=4000031 size=256008B client_node_id=4
[client rdma_recv] t=7765728182 ns reqId=4000031 size=256008B client_node_id=4
[client req_send] t=7765730682 ns reqId=4000032 size=17B client_node_id=4
[server req_recv] t=7765731786 ns reqId=4000032 size=17B client_node_id=4
[server resp_send] t=7816582132 ns reqId=1000031 size=41B client_node_id=1
[client resp_recv] t=7816584416 ns reqId=1000031 size=41B client_node_id=1
[client hand_send] t=7816584416 ns reqId=1000031 size=10B client_node_id=1
[server resp_send] t=7816585376 ns reqId=2000031 size=41B client_node_id=2
[server hand_recv] t=7816586654 ns reqId=1000031 size=10B client_node_id=1
[client resp_recv] t=7816587660 ns reqId=2000031 size=41B client_node_id=2
[client hand_send] t=7816587660 ns reqId=2000031 size=10B client_node_id=2
[server resp_send] t=7816588620 ns reqId=5000031 size=41B client_node_id=5
[server hand_recv] t=7816589898 ns reqId=2000031 size=10B client_node_id=2
[client resp_recv] t=7816590904 ns reqId=5000031 size=41B client_node_id=5
[client hand_send] t=7816590904 ns reqId=5000031 size=10B client_node_id=5
[server resp_send] t=7816591864 ns reqId=3000031 size=41B client_node_id=3
[server hand_recv] t=7816593142 ns reqId=5000031 size=10B client_node_id=5
[client resp_recv] t=7816594148 ns reqId=3000031 size=41B client_node_id=3
[client hand_send] t=7816594148 ns reqId=3000031 size=10B client_node_id=3
[server hand_recv] t=7816596386 ns reqId=3000031 size=10B client_node_id=3
[server resp_send] t=7816603700 ns reqId=6000031 size=41B client_node_id=6
[server resp_send] t=7816606944 ns reqId=8000031 size=41B client_node_id=8
[client resp_recv] t=7816607126 ns reqId=6000031 size=41B client_node_id=6
[client hand_send] t=7816607126 ns reqId=6000031 size=10B client_node_id=6
[server resp_send] t=7816610188 ns reqId=10000031 size=41B client_node_id=10
[client resp_recv] t=7816610370 ns reqId=8000031 size=41B client_node_id=8
[client hand_send] t=7816610370 ns reqId=8000031 size=10B client_node_id=8
[server hand_recv] t=7816610460 ns reqId=6000031 size=10B client_node_id=6
[server resp_send] t=7816613432 ns reqId=7000031 size=41B client_node_id=7
[client resp_recv] t=7816613614 ns reqId=10000031 size=41B client_node_id=10
[client hand_send] t=7816613614 ns reqId=10000031 size=10B client_node_id=10
[server hand_recv] t=7816613704 ns reqId=8000031 size=10B client_node_id=8
[server resp_send] t=7816616724 ns reqId=9000031 size=41B client_node_id=9
[client resp_recv] t=7816616858 ns reqId=7000031 size=41B client_node_id=7
[client hand_send] t=7816616858 ns reqId=7000031 size=10B client_node_id=7
[server hand_recv] t=7816616948 ns reqId=10000031 size=10B client_node_id=10
[server resp_send] t=7816620016 ns reqId=11000031 size=41B client_node_id=11
[client resp_recv] t=7816620150 ns reqId=9000031 size=41B client_node_id=9
[client hand_send] t=7816620150 ns reqId=9000031 size=10B client_node_id=9
[server hand_recv] t=7816620192 ns reqId=7000031 size=10B client_node_id=7
[client resp_recv] t=7816623442 ns reqId=11000031 size=41B client_node_id=11
[client hand_send] t=7816623442 ns reqId=11000031 size=10B client_node_id=11
[server hand_recv] t=7816623484 ns reqId=9000031 size=10B client_node_id=9
[server hand_recv] t=7816626776 ns reqId=11000031 size=10B client_node_id=11
[server rdma_send] t=7816736654 ns reqId=1000031 size=256008B client_node_id=1
[server rdma_send] t=7816739898 ns reqId=2000031 size=256008B client_node_id=2
[server rdma_send] t=7816743142 ns reqId=5000031 size=256008B client_node_id=5
[server rdma_send] t=7816746386 ns reqId=3000031 size=256008B client_node_id=3
[server rdma_send] t=7816760460 ns reqId=6000031 size=256008B client_node_id=6
[server rdma_send] t=7816763704 ns reqId=8000031 size=256008B client_node_id=8
[server rdma_send] t=7816766948 ns reqId=10000031 size=256008B client_node_id=10
[server rdma_send] t=7816770192 ns reqId=7000031 size=256008B client_node_id=7
[server rdma_send] t=7816773484 ns reqId=9000031 size=256008B client_node_id=9
[server rdma_send] t=7816776776 ns reqId=11000031 size=256008B client_node_id=11
[client rdma_recv] t=7818782264 ns reqId=1000031 size=256008B client_node_id=1
[client req_send] t=7818784764 ns reqId=1000032 size=17B client_node_id=1
[client rdma_recv] t=7818785508 ns reqId=2000031 size=256008B client_node_id=2
[server req_recv] t=7818786972 ns reqId=1000032 size=17B client_node_id=1
[client req_send] t=7818788008 ns reqId=2000032 size=17B client_node_id=2
[client rdma_recv] t=7818788752 ns reqId=5000031 size=256008B client_node_id=5
[server req_recv] t=7818790216 ns reqId=2000032 size=17B client_node_id=2
[client req_send] t=7818791252 ns reqId=5000032 size=17B client_node_id=5
[client rdma_recv] t=7818791996 ns reqId=3000031 size=256008B client_node_id=3
[server req_recv] t=7818793460 ns reqId=5000032 size=17B client_node_id=5
[client req_send] t=7818794496 ns reqId=3000032 size=17B client_node_id=3
[server req_recv] t=7818796704 ns reqId=3000032 size=17B client_node_id=3
[client rdma_recv] t=7818802728 ns reqId=6000031 size=256008B client_node_id=6
[client req_send] t=7818805228 ns reqId=6000032 size=17B client_node_id=6
[client rdma_recv] t=7818805972 ns reqId=8000031 size=256008B client_node_id=8
[client req_send] t=7818808472 ns reqId=8000032 size=17B client_node_id=8
[server req_recv] t=7818808540 ns reqId=6000032 size=17B client_node_id=6
[client rdma_recv] t=7818809216 ns reqId=10000031 size=256008B client_node_id=10
[client req_send] t=7818811716 ns reqId=10000032 size=17B client_node_id=10
[server req_recv] t=7818811784 ns reqId=8000032 size=17B client_node_id=8
[client rdma_recv] t=7818812460 ns reqId=7000031 size=256008B client_node_id=7
[client req_send] t=7818814960 ns reqId=7000032 size=17B client_node_id=7
[server req_recv] t=7818815028 ns reqId=10000032 size=17B client_node_id=10
[client rdma_recv] t=7818815752 ns reqId=9000031 size=256008B client_node_id=9
[client req_send] t=7818818252 ns reqId=9000032 size=17B client_node_id=9
[server req_recv] t=7818818272 ns reqId=7000032 size=17B client_node_id=7
[client rdma_recv] t=7818819044 ns reqId=11000031 size=256008B client_node_id=11
[client req_send] t=7818821544 ns reqId=11000032 size=17B client_node_id=11
[server req_recv] t=7818821564 ns reqId=9000032 size=17B client_node_id=9
[server req_recv] t=7818824856 ns reqId=11000032 size=17B client_node_id=11
[server resp_send] t=8015731786 ns reqId=4000032 size=41B client_node_id=4
[client resp_recv] t=8015732928 ns reqId=4000032 size=41B client_node_id=4
[client hand_send] t=8015732928 ns reqId=4000032 size=10B client_node_id=4
[server hand_recv] t=8015734070 ns reqId=4000032 size=10B client_node_id=4
[server rdma_send] t=8015884070 ns reqId=4000032 size=256008B client_node_id=4
[client rdma_recv] t=8016098216 ns reqId=4000032 size=256008B client_node_id=4
[client req_send] t=8016100716 ns reqId=4000033 size=17B client_node_id=4
[server req_recv] t=8016101820 ns reqId=4000033 size=17B client_node_id=4
[server resp_send] t=8068786972 ns reqId=1000032 size=41B client_node_id=1
[client resp_recv] t=8068789256 ns reqId=1000032 size=41B client_node_id=1
[client hand_send] t=8068789256 ns reqId=1000032 size=10B client_node_id=1
[server resp_send] t=8068790216 ns reqId=2000032 size=41B client_node_id=2
[server hand_recv] t=8068791494 ns reqId=1000032 size=10B client_node_id=1
[client resp_recv] t=8068792500 ns reqId=2000032 size=41B client_node_id=2
[client hand_send] t=8068792500 ns reqId=2000032 size=10B client_node_id=2
[server resp_send] t=8068793460 ns reqId=5000032 size=41B client_node_id=5
[server hand_recv] t=8068794738 ns reqId=2000032 size=10B client_node_id=2
[client resp_recv] t=8068795744 ns reqId=5000032 size=41B client_node_id=5
[client hand_send] t=8068795744 ns reqId=5000032 size=10B client_node_id=5
[server resp_send] t=8068796704 ns reqId=3000032 size=41B client_node_id=3
[server hand_recv] t=8068797982 ns reqId=5000032 size=10B client_node_id=5
[client resp_recv] t=8068798988 ns reqId=3000032 size=41B client_node_id=3
[client hand_send] t=8068798988 ns reqId=3000032 size=10B client_node_id=3
[server hand_recv] t=8068801226 ns reqId=3000032 size=10B client_node_id=3
[server resp_send] t=8068808540 ns reqId=6000032 size=41B client_node_id=6
[server resp_send] t=8068811784 ns reqId=8000032 size=41B client_node_id=8
[client resp_recv] t=8068811966 ns reqId=6000032 size=41B client_node_id=6
[client hand_send] t=8068811966 ns reqId=6000032 size=10B client_node_id=6
[server resp_send] t=8068815028 ns reqId=10000032 size=41B client_node_id=10
